kappa,alpha,gap
0.1,0.67,1.3406
0.1,0.67,1.41211
0.1,0.67,0.70879
0.1,0.67,0.33687
0.1,0.67,1.02489
0.1,0.67,0.03947
0.1,0.67,1.63778
0.1,0.67,1.26476
0.1,0.67,1.68505
0.1,0.67,0.39827
0.1,0.67,0.02017
0.1,0.67,0.37506
0.1,0.67,0.35197
0.1,0.67,0.40906
0.1,0.67,0.61266
0.1,0.67,2.39118
0.1,0.67,0.76566
0.1,0.67,0.31046
0.1,0.67,0.81741
0.1,0.67,0.66167
0.1,0.67,0.36392
0.1,0.67,0.92649
0.1,0.67,0.32572
0.1,0.67,0.1872
0.1,0.67,1.29684
0.1,0.67,1.50298
0.1,0.67,0.29448
0.1,0.67,0.12561
0.1,0.67,0.85504
0.1,0.67,0.71862
0.1,0.67,0.3169
0.1,0.67,1.25482
0.1,0.67,0.48677
0.1,0.67,0.88469
0.1,0.67,0.24519
0.1,0.67,0.28546
0.1,0.67,0.38784
0.1,0.67,0.28305
0.1,0.67,0.83964
0.1,0.67,1.79618
0.1,0.67,1.02514
0.1,0.67,0.53516
0.1,0.67,0.67491
0.1,0.67,0.7089
0.1,0.67,0.62691
0.1,0.67,0.26819
0.1,0.67,0.58359
0.1,0.67,0.1209
0.1,0.67,1.08647
0.1,0.67,2.03139
0.1,0.67,0.54471
0.1,0.67,0.35489
0.1,0.67,0.06761
0.1,0.67,1.7598
0.1,0.67,0.52331
0.1,0.67,1.07728
0.1,0.67,0.36328
0.1,0.67,1.55536
0.1,0.67,1.00607
0.1,0.67,1.04421
0.1,0.67,0.06747
0.1,0.67,0.03361
0.1,0.67,0.96263
0.1,0.67,0.0957
0.1,0.67,1.1489
0.1,0.67,0.24878
0.1,0.67,0.62837
0.1,0.67,0.11244
0.1,0.67,0.18684
0.1,0.67,1.21799
0.1,0.67,0.47879
0.1,0.67,0.5917
0.1,0.67,0.58763
0.1,0.67,0.2526
0.1,0.67,0.51352
0.1,0.67,1.79912
0.1,0.67,0.45775
0.1,0.67,1.03085
0.1,0.67,0.62927
0.1,0.67,0.65874
0.1,0.67,0.20096
0.1,0.67,1.1324
0.1,0.67,0.94955
0.1,0.67,0.49237
0.1,0.67,0.08325
0.1,0.67,0.27409
0.1,0.67,0.8186
0.1,0.67,1.33368
0.1,0.67,1.23471
0.1,0.67,0.04659
0.1,0.67,0.49731
0.1,0.67,0.55185
0.1,0.67,0.74283
0.1,0.67,0.64741
0.1,0.67,0.42278
0.1,0.67,1.07542
0.1,0.67,0.44764
0.1,0.67,0.38441
0.1,0.67,0.36265
0.1,0.67,0.32182
0.1,0.67,0.06699
0.1,0.67,1.70104
0.1,0.67,0.22675
0.1,0.67,0.25026
0.1,0.67,1.3292
0.1,0.67,0.95221
0.1,0.67,0.43968
0.1,0.67,0.6373
0.1,0.67,0.7132
0.1,0.67,0.19304
0.1,0.67,0.68569
0.1,0.67,1.43626
0.1,0.67,0.31674
0.1,0.67,1.80736
0.1,0.67,0.70166
0.1,0.67,0.58903
0.1,0.67,0.79212
0.1,0.67,0.21392
0.1,0.67,0.81879
0.1,0.67,0.69552
0.1,0.67,1.13867
0.1,0.67,0.64227
0.1,0.67,0.34345
0.1,0.67,0.23882
0.1,0.67,0.00643
0.1,0.67,0.92737
0.1,0.67,0.22327
0.1,0.67,2.16362
0.1,0.67,0.55322
0.1,0.67,2.04381
0.1,0.67,1.75222
0.1,0.67,0.56591
0.1,0.67,2.09182
0.1,0.67,0.1348
0.1,0.67,0.01839
0.1,0.67,0.21188
0.1,0.67,2.26012
0.1,0.67,1.06653
0.1,0.67,0.20116
0.1,0.67,0.76773
0.1,0.67,2.10344
0.1,0.67,0.05463
0.1,0.67,0.00336
0.1,0.67,0.46913
0.1,0.67,0.09476
0.1,0.67,0.15337
0.1,0.67,0.16334
0.1,0.67,0.42153
0.1,0.67,1.17972
0.1,0.67,0.44261
0.1,0.67,0.59957
0.1,0.67,0.46331
0.1,0.67,0.98586
0.1,0.67,0.32291
0.1,0.67,0.53628
0.1,0.67,0.19405
0.1,0.67,1.2504
0.1,0.67,0.24237
0.1,0.67,0.68276
0.1,0.67,1.56694
0.1,0.67,0.51836
0.1,0.67,0.13656
0.1,0.67,0.43341
0.1,0.67,1.5978
0.1,0.67,0.65251
0.1,0.67,0.50248
0.1,0.67,1.22037
0.1,0.67,0.0424
0.1,0.67,0.84968
0.1,0.67,0.77714
